,Date of Sale,Product,Product Category,Quantity,Total Price,Total Profit,Payment Type,Customer Age Category,Customer Location,Customer ID,Customer Gender
604,2024-05-07,Rose Gold Two Tier Drainer,Homeware → Design,2,€62.00,€24.80,Credit Card,18-24,Kerry,17656,Male
605,2024-05-07,Blue Floral Embroidered Mac,Children → Girls Wear,1,€35.00,€17.85,Debit Card,55-64,Dublin,14603,Prefer not to say
606,07 May 2024,Black Signature Point Court Shoes,Men → Shoes,2,€88.00,€39.60,Credit Card,18-24,Waterford,13456,Female
607,2024-05-08,Pink Slim Fit Double Cuff Shirt,Men → Shirts,1,€29.00,€11.02,CC,35-44,Roscommon,10269,Female
608,2024-05-08,Crinkle Velvet Bed Set,Homeware → Bed Bath,2,€110.00,€38.50,Credit Card,35-44,Laois,11919,Female
609,2024-05-08,Rose Gold Two Tier Drainer,Homeware → Design,1,€31.00,€12.40,Credit Card,45-54,Galway,15700,Male
610,2024-05-08,White Puff Sleeve T-shirt Five Pack,Children → Girls Wear,2,€ 43.00,€21.93,Credit Card,35-44,Dublin,12500,Female
611,2024-05-08,Woodel Wall Mirror,Homeware → Design,1,€66.00,€26.40,Credit Card,35-44,Kildare,10922,Female
612,2024-05-08,Tan Leather Woven Slingbacks,Women → Shoes,1,€38.70,€15.05,Debit Card,35-44,Louth,7997,Female
613,2024-05-09,Black Single Cuff Shirt,Men → Shirts,2,€84.00,€31.92,Debit Card,35-44,Dublin,8803,Male
614,2024-05-09,Lilac/Mint Long Sleeve Shirts,Children → Girls Wear,2,€52.00,€26.52,Debit Card,25-34,Donegal,18662,Female
615,2024-05-09,Floral Embroidered Kaftan,Children → Girls Wear,1,€32.00,€16.32,Credit Card,35-44,Limerick,18169,Female
616,2024-05-09,Dark Wash Straight Fit Jeans,Men → Jeans,1,€33.00,€13.20,Credit Card,45-54,Galway,15700,Male
617,2024-05-09,Grey Marl Panda Face Crew,Children → Boys Wear,3,€34.50,€17.59,Credit Card,25-34,Offaly,3951,Male
618,2024-05-09,Black Skinny Fit Ultra Flex Jeans,Men → Jeans,1,€ 33.00,€13.20,Debit Card,35-44,Cork,7094,Female
619,2024-05-09,White Puff Sleeve T-shirt Five Pack,Children → Girls Wear,1,€ 21.50,€10.96,Credit Card,35-44,Dublin,13141,Female
620,2024-05-09,Black Slim Fit Jeans with Stretch,Men → Jeans,1,€46.00,€18.40,Debit Card,35-44,Dublin,1144,Male
621,2024-05-10,Double Wall Mug,Homeware → Design,1,€12.50,€5.00,Credit Card,35-44,Laois,16512,Male
622,2024-05-10,White Short Sleeve Geo Print Shirt,Men → Shirts,1,€24.30,€7.56,Credit Card,25-34,Meath,15206,Male
623,2024-05-10,Cream Vintage Bin,Homeware → Bed Bath,2,€144.00,€50.40,Credit Card,25-34,Dublin,7425,Male
624,2024-05-10,Harriet Chambray Top,Women → Tops,1,€31.50,€17.50,Debit Card,25-34,Cork,6719,Female
625,2024-05-10,Floral Embroidered Kaftan,Children → Girls Wear,3,€96.00,€48.96,Debit Card,25-34,Dublin,10944,Male
626,2024-05-10,White Cropped Leggings,Men → Trousers,1,€35.00,€17.15,Credit Card,35-44,Laois,1400,Female
627,11 May 2024,Rose Print Prom Dress,Children → Girls Wear,1,€37.00,€18.87,Debit Card,35-44,Donegal,4917,Prefer not to say
628,2024-05-11,Mola Headlamp,Homeware → Design,1,€43.00,€17.20,Credit Card,55-64,Dublin,14884,Male
629,2024-05-11,Black Slim Fit Jeans with Stretch,Men → Jeans,1,€46.00,€18.40,Debit Card,25-34,Dublin,8403,Female
630,2024-05-11,Lunar Cirque Blouse,Women → Tops,1,€24.00,€14.40,Credit Card,35-44,Laois,14856,Male
631,2024-05-12,Light Grey Straight Fit Jeans,Men → Jeans,2,€58.00,€23.20,Credit Card,45-54,Donegal,12984,Male
632,2024-05-12,Dark Wash Straight Fit Jeans,Men → Jeans,1,€33.00,€13.20,Credit Card,18-24,Leitrim,18412,Female
633,2024-05-12,Rose Print Prom Dress,Children → Girls Wear,1,€ 37.00,€18.87,Debit Card,25-34,Leitrim,6466,Male
634,2024-05-12,Navy Colourblock Crew and Jogger Set,Children → Boys Wear,3,€52.50,€26.77,Debit Card,25-34,Dublin,5995,Female
635,2024-05-12,Metallic Cross Strap Block Heels,Men → Shoes,1,€65.00,€29.25,Debit Card,25-34,Dublin,2003,Male
636,2024-05-13,Rose Print Prom Dress,Children → Girls Wear,1,€37.00,€18.87,Debit Card,25-34,Monaghan,13009,Prefer not to say
637,2024-05-13,Black Skinny Fit Jeans with Stretch,Men → Jeans,1,€41.40,€13.80,Debit Card,25-34,Louth,17647,Female
638,2024-05-13,Lyle & Scott Oxford Shirt,Men → Shirts,3,€189.00,€71.82,CC,35-44,Tipperary,6942,Female
639,2024-05-13,Pink Cheque Shirt Dress,Children → Girls Wear,1,€16.50,€8.41,Credit Card,45-54,Galway,13194,Female
640,2024-05-13,Rose Gold Two Tier Drainer,Homeware → Design,2,€62.00,€24.80,Credit Card,35-44,Waterford,5378,Prefer not to say
641,2024-05-13,Pennsylvania Notebooks,Homeware → Design,3,€34.50,€13.80,Credit Card,35-44,Wexford,8475,Female
642,2024-05-14,Rose Print Prom Dress,Children → Girls Wear,2,€74.00,€37.74,PayPal,35-44,Cork,17137,Male
643,2024-05-14,Lilac/Mint Long Sleeve Shirts,Children → Girls Wear,2,€52.00,€26.52,Credit Card,25-34,Dublin,14744,Male
644,2024-05-14,Black Single Cuff Shirt,Men → Shirts,1,€42.00,€15.96,Credit Card,25-34,Dublin,16266,Male
645,2024-05-14,Red/Charcoal Joggers Two Pack,Children → Boys Wear,1,€15.00,€7.65,Credit Card,18-24,Dublin,4072,Male
646,2024-05-14,Mola Headlamp,Homeware → Design,1,€43.00,€17.20,Credit Card,25-34,Mayo,6354,Prefer not to say
647,2024-05-14,Pink Cheque Shirt Dress,Children → Girls Wear,1,€16.50,€8.41,Credit Card,25-34,Meath,5316,Male
648,2024-05-14,Rose Print Prom Dress,Children → Girls Wear,2,€74.00,€37.74,PayPal,45-54,Cork,5179,Female
649,15 May 2024,Dark Wash Straight Fit Jeans,Men → Jeans,1,€ 33.00,€13.20,Debit Card,25-34,Louth,15325,Male
650,2024-05-15,Red/Charcoal Joggers Two Pack,Children → Boys Wear,1,€15.00,€7.65,CC,25-34,Cork,15881,Male
651,2024-05-15,Black Cigarette Trousers,Men → Trousers,1,€24.00,€11.76,Debit Card,45-54,Dublin,1047,Female
652,2024-05-16,Hawaiian Print Sun Safe Two Piece,Children → Girls Wear,1,€17.50,€8.93,Credit Card,18-24,Dublin,2841,Male
653,2024-05-16,Blue Stripe Snuggle Fit Pyjamas,Children → Boys Wear,2,€37.00,€18.87,Debit Card,25-34,Tipperary,3900,Female
654,2024-05-16,Black Skinny Zip Trousers,Men → Trousers,1,€41.40,€17.94,Debit Card,25-34,Limerick,13544,Female
655,2024-05-16,Dark Blue Belted Jeans,Men → Jeans,1,€29.00,€11.60,Voucher,55-64,Dublin,17712,Female
656,2024-05-17,Black Loose Fit Jeans with Stretch,Men → Jeans,1,€ 29.00,€11.60,PayPal,18-24,Kildare,1866,Male
657,2024-05-17,Light Grey Straight Fit Jeans,Men → Jeans,1,€29.00,€11.60,Debit Card,18-24,Dublin,19487,Female
658,2024-05-17,White Colour Block T-Shirt,Children → Boys Wear,2,€45.00,€22.95,Credit Card,25-34,Kerry,14747,Female
659,2024-05-18,Black Skinny Fit Ultra Flex Jeans,Men → Jeans,1,€33.00,€13.20,Debit Card,55-64,Kilkenny,18559,Female
660,2024-05-18,Black Jersey Denim Leggings,Men → Trousers,1,€57.00,€27.93,Credit Card,25-34,Tipperary,19166,Female
661,2024-05-18,Fluro Shorts Two Pack,Children → Boys Wear,3,€52.50,€26.77,Debit Card,25-34,Galway,15237,Female
662,2024-05-18,Whitney Pullover,Women → Tops,3,€148.50,€82.50,Credit Card,18-24,Kildare,19441,Male
663,2024-05-19,Nude Peep Toe Cork Wedges,Men → Shoes,2,€88.00,€39.60,Debit Card,25-34,Dublin,15287,Male
664,2024-05-19,Black Jersey Denim Leggings,Men → Trousers,1,€51.30,€22.23,Credit Card,25-34,Wexford,18891,Female
665,2024-05-19,Black Skinny Fit Ultra Flex Jeans,Men → Jeans,1,€ 33.00,€13.20,Debit Card,None,Dublin,2178,Male
666,2024-05-19,Navy Tailored Trousers,Men → Trousers,4,€168.00,€82.32,Debit Card,65+,Leitrim,4039,Male
667,2024-05-19,Lilac/Mint Long Sleeve Shirts,Children → Girls Wear,2,€52.00,€26.52,Debit Card,25-34,Dublin,8356,Male
668,2024-05-20,Juliette Pullover,Women → Tops,2,€95.40,€53.00,Voucher,18-24,Westmeath,19353,Female
669,2024-05-20,Starlight Rug,Homeware → Bed Bath,1,€74.70,€20.75,Credit Card,35-44,Mayo,9991,Prefer not to say
670,2024-05-20,Lyle & Scott Oxford Shirt,Men → Shirts,3,€189.00,€71.82,Debit Card,25-34,Limerick,13684,Male
671,2024-05-20,Lilac/Mint Long Sleeve Shirts,Children → Girls Wear,1,€26.00,€13.26,Credit Card,25-34,Monaghan,13816,Male
672,2024-05-20,Orange/Navy Shorts Three Pack,Children → Girls Wear,2,€33.00,€16.83,Debit Card,18-24,Mayo,2147,Male
673,2024-05-20,Multi Short Sleeve Character T-shirt,Children → Boys Wear,1,€16.50,€8.41,PayPal,25-34,Dublin,17041,Male
674,2024-05-20,Pink Cheque Shirt Dress,Children → Girls Wear,1,€16.50,€8.41,Debit Card,45-54,Meath,7994,Female
675,2024-05-20,Pink Slim Fit Double Cuff Shirt,Men → Shirts,1,€29.00,€11.02,Credit Card,18-24,Wexford,3994,Male
676,2024-05-20,Fluro Shorts Two Pack,Children → Boys Wear,3,€47.25,€21.52,Credit Card,None,Sligo,1500,Female
677,2024-05-21,Black Loose Fit Jeans with Stretch,Men → Jeans,1,€29.00,€11.60,Debit Card,55-64,Louth,12797,Male
678,2024-05-21,Tan Leather Woven Slingbacks,Women → Shoes,1,€38.70,€15.05,Credit Card,25-34,Monaghan,7007,Male
679,2024-05-21,Black Skinny Fit Ultra Flex Jeans,Men → Jeans,1,€33.00,€13.20,Debit Card,25-34,Limerick,1841,Female
680,21 May 2024,Cobalt Corbed Sandals,Children → Boys Wear,1,€18.50,€9.44,Debit Card,65+,Carlow,8756,Male
681,2024-05-21,Lyle & Scott Oxford Shirt,Men → Shirts,3,€189.00,€71.82,Debit Card,25-34,Wicklow,18069,Female
682,2024-05-21,Floral Embroidered Kaftan,Children → Girls Wear,2,€64.00,€32.64,Credit Card,35-44,Mayo,9084,Male
683,2024-05-21,Black Signature Point Court Shoes,Men → Shoes,2,€88.00,€39.60,Credit Card,35-44,Dublin,6640,Female
684,2024-05-22,Woodel Wall Mirror,Homeware → Design,1,€66.00,€26.40,Credit Card,18-24,Monaghan,13678,Prefer not to say
685,2024-05-22,White Puff Sleeve T-shirt Five Pack,Children → Girls Wear,1,€21.50,€10.96,Debit Card,45-54,Cork,5104,Female
686,2024-05-22,Black Skinny Fit Ultra Flex Jeans,Men → Jeans,1,€33.00,€13.20,Credit Card,25-34,Dublin,10409,Female
687,2024-05-22,Orange/Navy Shorts Three Pack,Children → Girls Wear,2,€33.00,€16.83,Credit Card,25-34,Dublin,7634,Male
688,2024-05-22,Multi Short Sleeve Character T-shirt,Children → Boys Wear,1,€16.50,€8.41,Credit Card,55-64,Offaly,19447,Female
689,2024-05-22,Lilac/Mint Long Sleeve Shirts,Children → Girls Wear,2,€ 52.00,€26.52,Credit Card,25-34,Cork,17422,Male
690,2024-05-22,Orange/Navy Shorts Three Pack,Children → Girls Wear,2,€33.00,€16.83,Debit Card,35-44,Dublin,5138,Male
691,2024-05-22,White Short Sleeve Oxford Shirt,Men → Shirts,1,€53.00,€20.14,CC,18-24,Dublin,1884,Female
692,2024-05-22,White Puff Sleeve T-shirt Five Pack,Children → Girls Wear,2,€43.00,€21.93,Credit Card,45-54,Dublin,8203,Female
693,2024-05-22,White Puff Sleeve T-shirt Five Pack,Children → Girls Wear,4,€86.00,€43.86,Debit Card,35-44,Clare,18347,Female
694,2024-05-22,Ayres Chambray Top,Women → Tops,1,€56.70,€31.50,Credit Card,25-34,Meath,15206,Male
695,2024-05-23,Orange/Navy Shorts Three Pack,Children → Girls Wear,2,€33.00,€16.83,Debit Card,35-44,Meath,18447,Male
696,2024-05-23,Metallic Cross Strap Block Heels,Men → Shoes,1,€65.00,€29.25,Credit Card,25-34,Dublin,18791,Male
697,23 May 2024,Light Blue Ditsy Slub Dress,Women → Dresses,1,€22.50,€11.25,Debit Card,18-24,Dublin,6328,Female
698,2024-05-23,Multi Short Sleeve Character T-shirt,Children → Boys Wear,1,€16.50,€8.41,Credit Card,25-34,Dublin,5730,Male
699,2024-05-24,White Tie and Shirt Set,Men → Shirts,1,€35.00,€13.30,Credit Card,45-54,Cork,1222,Female
700,24 May 2024,White Short Sleeve Oxford Shirt,Men → Shirts,1,€53.00,€20.14,Debit Card,25-34,Dublin,14853,Female
701,2024-05-24,Hawaiian Print Sun Safe Two Piece,Children → Girls Wear,2,€35.00,€17.85,Debit Card,55-64,Dublin,7737,Male
702,2024-05-24,Red/Charcoal Joggers Two Pack,Children → Boys Wear,1,€15.00,€7.65,Credit Card,35-44,Dublin,9169,Male
703,2024-05-24,Black Skinny Fit Jeans with Stretch,Men → Jeans,1,€46.00,€18.40,Credit Card,25-34,Dublin,1228,Female
704,2024-05-25,Lunar Cirque Blouse,Women → Tops,1,€21.60,€12.00,Debit Card,25-34,Cork,1409,Male
705,2024-05-25,Black Loose Fit Jeans with Stretch,Men → Jeans,1,€29.00,€11.60,Debit Card,25-34,Dublin,16266,Male
706,2024-05-25,Black Skinny Fit Ultra Flex Jeans,Men → Jeans,1,€ 33.00,€13.20,PayPal,35-44,Galway,5284,Male
707,2024-05-25,Navy Tailored Trousers,Men → Trousers,2,€75.60,€32.76,Credit Card,35-44,Meath,13631,Female
708,2024-05-26,Black Signature Point Court Shoes,Women → Shoes,1,€39.60,€15.40,Credit Card,45-54,Cork,14291,Prefer not to say
709,2024-05-26,White Polo Two Pack,Children → Girls Wear,1,€7.50,€3.83,Debit Card,25-34,Louth,9419,Male
710,2024-05-26,Rose Print Prom Dress,Children → Girls Wear,1,€37.00,€18.87,Debit Card,35-44,Kildare,9434,Female
711,2024-05-26,Rose Print Prom Dress,Children → Girls Wear,1,€37.00,€18.87,Credit Card,35-44,Dublin,5150,Female
712,2024-05-28,White Polo Two Pack,Children → Girls Wear,1,€7.50,€3.83,Debit Card,45-54,Cork,5412,Female
713,2024-05-28,Navy Colourblock Crew and Jogger Set,Children → Boys Wear,1,€17.50,€8.93,Debit Card,25-34,Dublin,17953,Female
714,2024-05-28,Pink Cheque Shirt Dress,Children → Girls Wear,1,€ 16.50,€8.41,Debit Card,45-54,Wicklow,3959,Female
715,2024-05-29,Lilac/Mint Long Sleeve Shirts,Children → Girls Wear,2,€ 52.00,€26.52,Credit Card,25-34,Cork,19116,Male
716,2024-05-29,Black Cigarette Trousers,Men → Trousers,2,€48.00,€23.52,Debit Card,55-64,Kildare,2575,Female
717,2024-05-29,Rose Print Prom Dress,Children → Girls Wear,2,€74.00,€37.74,Debit Card,18-24,Dublin,5797,Male
718,2024-05-29,Dark Ink Slim Fit Jeans with Stretch,Men → Jeans,1,€ 46.00,€18.40,Debit Card,25-34,Wicklow,2409,Male
719,2024-05-29,White Tie and Shirt Set,Men → Shirts,5,€157.50,€49.00,Credit Card,45-54,Cork,14291,Prefer not to say
720,2024-05-30,Black Tea Dress,Women → Dresses,1,€33.30,€14.80,Credit Card,35-44,Limerick,4344,Male
721,2024-05-30,Lilac/Mint Long Sleeve Shirts,Children → Girls Wear,2,€52.00,€26.52,Credit Card,35-44,Offaly,2369,Female
722,2024-05-30,Multi Llama Vests Three Pack,Children → Girls Wear,1,€17.50,€8.93,Debit Card,25-34,Wicklow,17100,Prefer not to say
723,2024-05-30,Multi Short Sleeve Character T-shirt,Children → Boys Wear,1,€16.50,€8.41,Debit Card,25-34,Louth,9419,Male
724,2024-05-30,White Tie and Shirt Set,Men → Shirts,2,€70.00,€26.60,Debit Card,35-44,Mayo,9197,Male
725,2024-05-30,Red/Charcoal Joggers Two Pack,Children → Boys Wear,1,€15.00,€7.65,Credit Card,35-44,Cork,11162,Female
726,2024-05-30,Ayres Chambray Top,Women → Tops,1,€ 56.70,€31.50,Debit Card,35-44,Dublin,14469,Male
727,2024-05-30,Pink Cheque Shirt Dress,Children → Girls Wear,1,€16.50,€8.41,PayPal,35-44,Galway,14803,Female
728,2024-05-31,Navy Linen Blend Dress,Women → Dresses,1,€ 30.00,€15.00,Debit Card,35-44,Mayo,1759,Male
729,2024-05-31,Mid Blue Straight Fit Jeans,Men → Jeans,1,€38.00,€15.20,Credit Card,35-44,Dublin,5912,Female
730,2024-05-31,White Puff Sleeve T-shirt Five Pack,Children → Girls Wear,3,€64.50,€32.90,Debit Card,35-44,Tipperary,5203,Female
731,2024-05-31,Dark Blue Belted Jeans,Men → Jeans,1,€29.00,€11.60,Credit Card,18-24,Longford,12859,Female
732,2024-05-31,White Short Sleeve Oxford Shirt,Men → Shirts,1,€53.00,€20.14,Credit Card,35-44,Dublin,17812,Male
733,2024-06-02,Black Loose Fit Jeans with Stretch,Men → Jeans,1,€29.00,€11.60,Debit Card,35-44,Sligo,1819,Female
734,2024-06-02,Ultimate Feels Like Down Duvet,Homeware → Bed Bath,2,€136.00,€47.60,Debit Card,25-34,Cork,13712,Prefer not to say
735,2024-06-02,Dark Wash Straight Fit Jeans,Men → Jeans,1,€33.00,€13.20,Voucher,35-44,Dublin,7059,Female
736,2024-06-02,Mid Blue Straight Fit Jeans,Men → Jeans,2,€76.00,€30.40,Debit Card,18-24,Meath,3933,Male
737,2024-06-03,Black Skinny Fit Ultra Flex Jeans,Men → Jeans,1,€33.00,€13.20,Debit Card,35-44,Donegal,4444,Female
738,2024-06-03,Navy Suede Loafers,Men → Shoes,1,€35.00,€15.75,Credit Card,18-24,Dublin,12987,Female
739,2024-06-03,Black Bandeau Maxi Dress,Women → Dresses,1,€30.60,€13.60,Credit Card,25-34,Cork,17422,Male
740,2024-06-03,Dark Blue Belted Jeans,Men → Jeans,1,€29.00,€11.60,Credit Card,18-24,Louth,6256,Female
741,2024-06-04,Orange/Navy Shorts Three Pack,Children → Girls Wear,1,€16.50,€8.41,Debit Card,25-34,Limerick,5312,Female
742,2024-06-04,White Tie and Shirt Set,Men → Shirts,3,€105.00,€39.90,PayPal,18-24,Dublin,5526,Male
743,2024-06-04,White Short Sleeve Oxford Shirt,Men → Shirts,1,€53.00,€20.14,PayPal,35-44,Dublin,4426,Female
744,2024-06-05,Black Skinny Fit Ultra Flex Jeans,Men → Jeans,1,€33.00,€13.20,Credit Card,45-54,Meath,14544,Female
745,2024-06-05,Orange/Navy Shorts Three Pack,Children → Girls Wear,1,€16.50,€8.41,Credit Card,25-34,Kildare,2578,Male
746,05 Jun 2024,Black Signature Point Court Shoes,Men → Shoes,1,€44.00,€19.80,Credit Card,18-24,Cork,11462,Male
747,2024-06-06,Navy Short Sleeve Linen Blend Shirt,Men → Shirts,1,€21.15,€6.58,Debit Card,18-24,Kerry,8447,Male
748,2024-06-06,Multi Short Sleeve Character T-shirt,Children → Boys Wear,1,€16.50,€8.41,Credit Card,25-34,Westmeath,8422,Prefer not to say
749,06 Jun 2024,Hawaiian Print Sun Safe Two Piece,Children → Girls Wear,1,€17.50,€8.93,Credit Card,25-34,Tipperary,9191,Male
750,2024-06-06,White Polo Two Pack,Children → Girls Wear,-1,€7.50,€3.83,Debit Card,25-34,Dublin,14075,Female
751,2024-06-06,Hawaiian Print Sun Safe Two Piece,Children → Girls Wear,2,€35.00,€17.85,Debit Card,18-24,Dublin,9562,Female
752,2024-06-07,Navy/White Long Sleeve Gingham Cheque Shirt,Men → Shirts,2,€58.00,€22.04,Credit Card,25-34,Roscommon,16441,Female
753,2024-06-07,Green Padded Jacket,Children → Boys Wear,1,€21.60,€9.84,Debit Card,35-44,Kilkenny,2450,Female
754,2024-06-07,Mid Blue Straight Fit Jeans,Men → Jeans,1,€38.00,€15.20,Credit Card,25-34,Dublin,8984,Female
755,2024-06-07,Dark Blue Belted Jeans,Men → Jeans,1,€29.00,€11.60,Debit Card,18-24,Dublin,1453,Female
756,2024-06-07,Black Loose Fit Jeans with Stretch,Men → Jeans,1,€ 29.00,€11.60,Debit Card,35-44,Kildare,4623,Female
757,2024-06-07,White Short Sleeve Bird Print Shirt,Men → Shirts,1,€29.00,€11.02,Credit Card,35-44,Meath,13631,Female
758,2024-06-07,White Short Sleeve Oxford Shirt,Men → Shirts,1,€53.00,€20.14,PayPal,35-44,Tipperary,10216,Female
759,2024-06-07,Pink Cheque Shirt Dress,Children → Girls Wear,1,€16.50,€8.41,CC,45-54,Donegal,12984,Male
760,2024-06-07,Multi Floral Print Short Dress,Women → Dresses,1,€31.00,€15.50,Credit Card,25-34,Dublin,11925,Male
761,2024-06-08,Dark Wash Straight Fit Jeans,Men → Jeans,1,€33.00,€13.20,Credit Card,55-64,Limerick,6470,Female
762,2024-06-08,Multi Llama Vests Three Pack,Children → Girls Wear,1,€17.50,€8.93,Debit Card,25-34,Cork,15762,Male
763,2024-06-08,Grey Marl Panda Face Crew,Children → Boys Wear,1,€11.50,€5.87,Debit Card,35-44,Donegal,3575,Male
764,2024-06-08,Multi Llama Vests Three Pack,Children → Girls Wear,1,€17.50,€8.93,Credit Card,35-44,Dublin,4426,Female
765,2024-06-09,Tan Leather Woven Slingbacks,Men → Shoes,1,€43.00,€19.35,Credit Card,18-24,Leitrim,18406,Female
766,2024-06-09,White Tie and Shirt Set,Men → Shirts,2,€70.00,€26.60,Debit Card,65+,Wexford,13275,Female
767,2024-06-09,White Puff Sleeve T-shirt Five Pack,Children → Girls Wear,2,€43.00,€21.93,Credit Card,35-44,Tipperary,4806,Prefer not to say
768,2024-06-09,Ultimate Feels Like Down Duvet,Homeware → Bed Bath,2,€136.00,€47.60,Credit Card,35-44,Waterford,8722,Prefer not to say
769,2024-06-09,Multi Llama Vests Three Pack,Children → Girls Wear,1,€ 17.50,€8.93,Debit Card,25-34,Sligo,3862,Male
770,2024-06-10,Blue Floral Embroidered Mac,Children → Girls Wear,1,€35.00,€17.85,Debit Card,25-34,Cork,10847,Prefer not to say
771,2024-06-10,Dawson Trolley,Homeware → Design,1,€57.00,€22.80,Credit Card,25-34,Dublin,3700,Female
